Season,Team,format,MatchIndicator,TotalWin,TotalDraw,TotalLose,TotalPoints,Value
17/18,Genoa,Away,Away_Shots,5,5,9,20,187
17/18,Genoa,Away,Away_Shots_on_Target,5,5,9,20,60
17/18,Genoa,Away,Away_Yellow,5,5,9,20,36
17/18,Genoa,Away,FT_Away_Goals,5,5,9,20,10
17/18,Genoa,Away,HT_Away_Goals,5,5,9,20,4
17/18,Genoa,Home,FT_Home_Goals,6,3,10,21,23
17/18,Genoa,Home,Home_Corners,6,3,10,21,103
17/18,Genoa,Home,Home_Fouls,6,3,10,21,274
17/18,Genoa,Home,Home_Red,6,3,10,21,2
17/18,Genoa,Home,Home_Shot_Acc,6,3,10,21,6.14
17/18,Genoa,Home,Home_Shots,6,3,10,21,224
17/18,Genoa,Home,Home_Shots_on_Target,6,3,10,21,66
17/18,Genoa,Home,Home_Yellow,6,3,10,21,40
17/18,Genoa,Home,HT_Home_Goals,6,3,10,21,8
18/19,Genoa,Away,Away_Corners,2,6,11,12,83
18/19,Genoa,Away,Away_Fouls,2,6,11,12,285
18/19,Genoa,Away,Away_Red,2,6,11,12,3
18/19,Genoa,Away,Away_Shot_Acc,2,6,11,12,8.42
18/19,Genoa,Away,Away_Shots,2,6,11,12,169
18/19,Genoa,Away,Away_Shots_on_Target,2,6,11,12,77
18/19,Genoa,Away,Away_Yellow,2,6,11,12,49
18/19,Genoa,Away,FT_Away_Goals,2,6,11,12,18
18/19,Genoa,Away,HT_Away_Goals,2,6,11,12,9
18/19,Genoa,Home,FT_Home_Goals,6,8,5,26,21
18/19,Genoa,Home,Home_Corners,6,8,5,26,103
18/19,Genoa,Home,Home_Fouls,6,8,5,26,260
18/19,Genoa,Home,Home_Red,6,8,5,26,4
18/19,Genoa,Home,Home_Shot_Acc,6,8,5,26,9.22
18/19,Genoa,Home,Home_Shots,6,8,5,26,201
18/19,Genoa,Home,Home_Shots_on_Target,6,8,5,26,100
18/19,Genoa,Home,Home_Yellow,6,8,5,26,47
18/19,Genoa,Home,HT_Home_Goals,6,8,5,26,10
09/10,Inter,Away,Away_Corners,9,6,4,33,94
09/10,Inter,Away,Away_Fouls,9,6,4,33,318
09/10,Inter,Away,Away_Red,9,6,4,33,3
09/10,Inter,Away,Away_Shot_Acc,9,6,4,33,6
09/10,Inter,Away,Away_Shots,9,6,4,33,302
09/10,Inter,Away,Away_Shots_on_Target,9,6,4,33,91
09/10,Inter,Away,Away_Yellow,9,6,4,33,50
09/10,Inter,Away,FT_Away_Goals,9,6,4,33,33
09/10,Inter,Away,HT_Away_Goals,9,6,4,33,16
09/10,Inter,Home,FT_Home_Goals,15,4,0,49,42
09/10,Inter,Home,Home_Corners,15,4,0,49,90
09/10,Inter,Home,Home_Fouls,15,4,0,49,315
09/10,Inter,Home,Home_Red,15,4,0,49,4
09/10,Inter,Home,Home_Shot_Acc,15,4,0,49,6.84
09/10,Inter,Home,Home_Shots,15,4,0,49,329
09/10,Inter,Home,Home_Shots_on_Target,15,4,0,49,115
09/10,Inter,Home,Home_Yellow,15,4,0,49,40
09/10,Inter,Home,HT_Home_Goals,15,4,0,49,24
10/11,Inter,Away,Away_Corners,8,4,7,28,96
10/11,Inter,Away,Away_Fouls,8,4,7,28,247
10/11,Inter,Away,Away_Red,8,4,7,28,2
10/11,Inter,Away,Away_Shot_Acc,8,4,7,28,6.67
10/11,Inter,Away,Away_Shots,8,4,7,28,303
10/11,Inter,Away,Away_Shots_on_Target,8,4,7,28,100
10/11,Inter,Away,Away_Yellow,8,4,7,28,34
10/11,Inter,Away,FT_Away_Goals,8,4,7,28,21
10/11,Inter,Away,HT_Away_Goals,8,4,7,28,6
10/11,Inter,Home,FT_Home_Goals,15,3,1,48,48
10/11,Inter,Home,Home_Corners,15,3,1,48,119
10/11,Inter,Home,Home_Fouls,15,3,1,48,195
10/11,Inter,Home,Home_Red,15,3,1,48,1
10/11,Inter,Home,Home_Shot_Acc,15,3,1,48,6.59
10/11,Inter,Home,Home_Shots,15,3,1,48,349
10/11,Inter,Home,Home_Shots_on_Target,15,3,1,48,120
10/11,Inter,Home,Home_Yellow,15,3,1,48,21
10/11,Inter,Home,HT_Home_Goals,15,3,1,48,19
11/12,Inter,Away,Away_Corners,7,3,9,24,103
11/12,Inter,Away,Away_Fouls,7,3,9,24,253
11/12,Inter,Away,Away_Red,7,3,9,24,1
11/12,Inter,Away,Away_Shot_Acc,7,3,9,24,6.3100000000000005
11/12,Inter,Away,Away_Shots,7,3,9,24,246
11/12,Inter,Away,Away_Shots_on_Target,7,3,9,24,81
11/12,Inter,Away,Away_Yellow,7,3,9,24,35
11/12,Inter,Away,FT_Away_Goals,7,3,9,24,22
11/12,Inter,Away,HT_Away_Goals,7,3,9,24,10
11/12,Inter,Home,FT_Home_Goals,10,4,5,34,36
11/12,Inter,Home,Home_Corners,10,4,5,34,124
11/12,Inter,Home,Home_Fouls,10,4,5,34,230
11/12,Inter,Home,Home_Red,10,4,5,34,3
11/12,Inter,Home,Home_Shot_Acc,10,4,5,34,5.96
11/12,Inter,Home,Home_Shots,10,4,5,34,357
11/12,Inter,Home,Home_Shots_on_Target,10,4,5,34,110
11/12,Inter,Home,Home_Yellow,10,4,5,34,26
11/12,Inter,Home,HT_Home_Goals,10,4,5,34,14
12/13,Inter,Away,Away_Corners,8,2,9,26,91
12/13,Inter,Away,Away_Fouls,8,2,9,26,243
12/13,Inter,Away,Away_Red,8,2,9,26,3
12/13,Inter,Away,Away_Shot_Acc,8,2,9,26,6.29
12/13,Inter,Away,Away_Shots,8,2,9,26,244
12/13,Inter,Away,Away_Shots_on_Target,8,2,9,26,79
12/13,Inter,Away,Away_Yellow,8,2,9,26,45
12/13,Inter,Away,FT_Away_Goals,8,2,9,26,25
12/13,Inter,Away,HT_Away_Goals,8,2,9,26,10
12/13,Inter,Home,FT_Home_Goals,8,4,7,28,30
12/13,Inter,Home,Home_Corners,8,4,7,28,137
12/13,Inter,Home,Home_Fouls,8,4,7,28,250
12/13,Inter,Home,Home_Red,8,4,7,28,1
12/13,Inter,Home,Home_Shot_Acc,8,4,7,28,6.55
12/13,Inter,Home,Home_Shots,8,4,7,28,307
12/13,Inter,Home,Home_Shots_on_Target,8,4,7,28,106
12/13,Inter,Home,Home_Yellow,8,4,7,28,36
12/13,Inter,Home,HT_Home_Goals,8,4,7,28,14
13/14,Inter,Away,Away_Corners,7,6,6,27,101
13/14,Inter,Away,Away_Fouls,7,6,6,27,254
13/14,Inter,Away,Away_Red,7,6,6,27,2
13/14,Inter,Away,Away_Shot_Acc,7,6,6,27,6.37
13/14,Inter,Away,Away_Shots,7,6,6,27,259
13/14,Inter,Away,Away_Shots_on_Target,7,6,6,27,90
13/14,Inter,Away,Away_Yellow,7,6,6,27,38
13/14,Inter,Away,FT_Away_Goals,7,6,6,27,35
13/14,Inter,Away,HT_Away_Goals,7,6,6,27,16
13/14,Inter,Home,FT_Home_Goals,8,9,2,33,27
13/14,Inter,Home,Home_Corners,8,9,2,33,129
13/14,Inter,Home,Home_Fouls,8,9,2,33,249
13/14,Inter,Home,Home_Red,8,9,2,33,1
13/14,Inter,Home,Home_Shot_Acc,8,9,2,33,6.72
13/14,Inter,Home,Home_Shots,8,9,2,33,287
13/14,Inter,Home,Home_Shots_on_Target,8,9,2,33,95
13/14,Inter,Home,Home_Yellow,8,9,2,33,32
13/14,Inter,Home,HT_Home_Goals,8,9,2,33,13
14/15,Inter,Away,Away_Corners,7,6,6,27,102
14/15,Inter,Away,Away_Fouls,7,6,6,27,287
14/15,Inter,Away,Away_Red,7,6,6,27,3
14/15,Inter,Away,Away_Shot_Acc,7,6,6,27,5.71
14/15,Inter,Away,Away_Shots,7,6,6,27,271
14/15,Inter,Away,Away_Shots_on_Target,7,6,6,27,86
14/15,Inter,Away,Away_Yellow,7,6,6,27,55
14/15,Inter,Away,FT_Away_Goals,7,6,6,27,26
14/15,Inter,Away,HT_Away_Goals,7,6,6,27,10
14/15,Inter,Home,FT_Home_Goals,7,7,5,28,33
14/15,Inter,Home,Home_Corners,7,7,5,28,132
14/15,Inter,Home,Home_Fouls,7,7,5,28,273
14/15,Inter,Home,Home_Red,7,7,5,28,2
14/15,Inter,Home,Home_Shot_Acc,7,7,5,28,5.39
14/15,Inter,Home,Home_Shots,7,7,5,28,347
14/15,Inter,Home,Home_Shots_on_Target,7,7,5,28,98
14/15,Inter,Home,Home_Yellow,7,7,5,28,38
14/15,Inter,Home,HT_Home_Goals,7,7,5,28,14
15/16,Inter,Away,Away_Corners,7,5,7,26,105
15/16,Inter,Away,Away_Fouls,7,5,7,26,243
15/16,Inter,Away,Away_Red,7,5,7,26,7
15/16,Inter,Away,Away_Shot_Acc,7,5,7,26,6.19
15/16,Inter,Away,Away_Shots,7,5,7,26,240
15/16,Inter,Away,Away_Shots_on_Target,7,5,7,26,77
15/16,Inter,Away,Away_Yellow,7,5,7,26,42
15/16,Inter,Away,FT_Away_Goals,7,5,7,26,21
15/16,Inter,Away,HT_Away_Goals,7,5,7,26,10
15/16,Inter,Home,FT_Home_Goals,13,2,4,41,29
15/16,Inter,Home,Home_Corners,13,2,4,41,140
15/16,Inter,Home,Home_Fouls,13,2,4,41,261
15/16,Inter,Home,Home_Red,13,2,4,41,5
15/16,Inter,Home,Home_Shot_Acc,13,2,4,41,6.18
15/16,Inter,Home,Home_Shots,13,2,4,41,276
15/16,Inter,Home,Home_Shots_on_Target,13,2,4,41,90
15/16,Inter,Home,Home_Yellow,13,2,4,41,48
15/16,Inter,Home,HT_Home_Goals,13,2,4,41,12
16/17,Inter,Away,Away_Corners,8,2,9,26,142
16/17,Inter,Away,Away_Fouls,8,2,9,26,271
16/17,Inter,Away,Away_Red,8,2,9,26,4
16/17,Inter,Away,Away_Shot_Acc,8,2,9,26,6.34
16/17,Inter,Away,Away_Shots,8,2,9,26,286
16/17,Inter,Away,Away_Shots_on_Target,8,2,9,26,92
16/17,Inter,Away,Away_Yellow,8,2,9,26,42
16/17,Inter,Away,FT_Away_Goals,8,2,9,26,28
16/17,Inter,Away,HT_Away_Goals,8,2,9,26,10
16/17,Inter,Home,FT_Home_Goals,11,3,5,36,44
16/17,Inter,Home,Home_Corners,11,3,5,36,164
16/17,Inter,Home,Home_Fouls,11,3,5,36,269
16/17,Inter,Home,Home_Red,11,3,5,36,1
16/17,Inter,Home,Home_Shot_Acc,11,3,5,36,6.47
16/17,Inter,Home,Home_Shots,11,3,5,36,344
16/17,Inter,Home,Home_Shots_on_Target,11,3,5,36,116
16/17,Inter,Home,Home_Yellow,11,3,5,36,32
16/17,Inter,Home,HT_Home_Goals,11,3,5,36,20
17/18,Inter,Away,Away_Corners,9,7,3,34,142
17/18,Inter,Away,Away_Fouls,9,7,3,34,232
17/18,Inter,Away,Away_Red,9,7,3,34,0
17/18,Inter,Away,Away_Shot_Acc,9,7,3,34,6.8100000000000005
17/18,Inter,Away,Away_Shots,9,7,3,34,257
17/18,Inter,Away,Away_Shots_on_Target,9,7,3,34,94
17/18,Inter,Away,Away_Yellow,9,7,3,34,40
17/18,Inter,Away,FT_Away_Goals,9,7,3,34,29
17/18,Inter,Away,HT_Away_Goals,9,7,3,34,12
17/18,Inter,Home,FT_Home_Goals,11,5,3,38,37
17/18,Inter,Home,Home_Corners,11,5,3,38,148
17/18,Inter,Home,Home_Fouls,11,5,3,38,221
17/18,Inter,Home,Home_Red,11,5,3,38,1
17/18,Inter,Home,Home_Shot_Acc,11,5,3,38,7
17/18,Inter,Home,Home_Shots,11,5,3,38,313
17/18,Inter,Home,Home_Shots_on_Target,11,5,3,38,112
17/18,Inter,Home,Home_Yellow,11,5,3,38,29
17/18,Inter,Home,HT_Home_Goals,11,5,3,38,14
18/19,Inter,Away,Away_Corners,9,4,6,31,134
18/19,Inter,Away,Away_Fouls,9,4,6,31,229
18/19,Inter,Away,Away_Red,9,4,6,31,2
18/19,Inter,Away,Away_Shot_Acc,9,4,6,31,9.91
18/19,Inter,Away,Away_Shots,9,4,6,31,201
18/19,Inter,Away,Away_Shots_on_Target,9,4,6,31,101
18/19,Inter,Away,Away_Yellow,9,4,6,31,42
18/19,Inter,Away,FT_Away_Goals,9,4,6,31,30
18/19,Inter,Away,HT_Away_Goals,9,4,6,31,13
18/19,Inter,Home,FT_Home_Goals,11,5,3,38,27
18/19,Inter,Home,Home_Corners,11,5,3,38,168
18/19,Inter,Home,Home_Fouls,11,5,3,38,228
18/19,Inter,Home,Home_Red,11,5,3,38,1
18/19,Inter,Home,Home_Shot_Acc,11,5,3,38,10.08
18/19,Inter,Home,Home_Shots,11,5,3,38,258
18/19,Inter,Home,Home_Shots_on_Target,11,5,3,38,137
18/19,Inter,Home,Home_Yellow,11,5,3,38,33
18/19,Inter,Home,HT_Home_Goals,11,5,3,38,9
09/10,Juventus,Away,Away_Corners,7,3,9,24,98
09/10,Juventus,Away,Away_Fouls,7,3,9,24,371
09/10,Juventus,Away,Away_Red,7,3,9,24,3
09/10,Juventus,Away,Away_Shot_Acc,7,3,9,24,7.12
09/10,Juventus,Away,Away_Shots,7,3,9,24,277
09/10,Juventus,Away,Away_Shots_on_Target,7,3,9,24,94
09/10,Juventus,Away,Away_Yellow,7,3,9,24,52
09/10,Juventus,Away,FT_Away_Goals,7,3,9,24,23
09/10,Juventus,Away,HT_Away_Goals,7,3,9,24,11
09/10,Juventus,Home,FT_Home_Goals,9,4,6,31,32
09/10,Juventus,Home,Home_Corners,9,4,6,31,111
09/10,Juventus,Home,Home_Fouls,9,4,6,31,350
09/10,Juventus,Home,Home_Red,9,4,6,31,3
09/10,Juventus,Home,Home_Shot_Acc,9,4,6,31,6.61
09/10,Juventus,Home,Home_Shots,9,4,6,31,312
09/10,Juventus,Home,Home_Shots_on_Target,9,4,6,31,104
09/10,Juventus,Home,Home_Yellow,9,4,6,31,41
09/10,Juventus,Home,HT_Home_Goals,9,4,6,31,16
10/11,Juventus,Away,Away_Corners,7,7,5,28,86
10/11,Juventus,Away,Away_Fouls,7,7,5,28,323
10/11,Juventus,Away,Away_Red,7,7,5,28,3
10/11,Juventus,Away,Away_Shot_Acc,7,7,5,28,6.71
10/11,Juventus,Away,Away_Shots,7,7,5,28,249
10/11,Juventus,Away,Away_Shots_on_Target,7,7,5,28,84
10/11,Juventus,Away,Away_Yellow,7,7,5,28,42
10/11,Juventus,Away,FT_Away_Goals,7,7,5,28,22
10/11,Juventus,Away,HT_Away_Goals,7,7,5,28,13
10/11,Juventus,Home,FT_Home_Goals,8,6,5,30,35
10/11,Juventus,Home,Home_Corners,8,6,5,30,112
10/11,Juventus,Home,Home_Fouls,8,6,5,30,269
10/11,Juventus,Home,Home_Red,8,6,5,30,2
10/11,Juventus,Home,Home_Shot_Acc,8,6,5,30,5.46
10/11,Juventus,Home,Home_Shots,8,6,5,30,328
10/11,Juventus,Home,Home_Shots_on_Target,8,6,5,30,97
10/11,Juventus,Home,Home_Yellow,8,6,5,30,30
10/11,Juventus,Home,HT_Home_Goals,8,6,5,30,16
11/12,Juventus,Away,Away_Corners,10,9,0,39,133
11/12,Juventus,Away,Away_Fouls,10,9,0,39,247
11/12,Juventus,Away,Away_Red,10,9,0,39,2
11/12,Juventus,Away,Away_Shot_Acc,10,9,0,39,6.59
11/12,Juventus,Away,Away_Shots,10,9,0,39,340
11/12,Juventus,Away,Away_Shots_on_Target,10,9,0,39,115
11/12,Juventus,Away,Away_Yellow,10,9,0,39,40
11/12,Juventus,Away,FT_Away_Goals,10,9,0,39,28
11/12,Juventus,Away,HT_Away_Goals,10,9,0,39,9
11/12,Juventus,Home,FT_Home_Goals,13,6,0,45,40
11/12,Juventus,Home,Home_Corners,13,6,0,45,139
11/12,Juventus,Home,Home_Fouls,13,6,0,45,223
11/12,Juventus,Home,Home_Red,13,6,0,45,2
11/12,Juventus,Home,Home_Shot_Acc,13,6,0,45,7.35
11/12,Juventus,Home,Home_Shots,13,6,0,45,385
11/12,Juventus,Home,Home_Shots_on_Target,13,6,0,45,147
11/12,Juventus,Home,Home_Yellow,13,6,0,45,27
11/12,Juventus,Home,HT_Home_Goals,13,6,0,45,17
12/13,Juventus,Away,Away_Corners,13,3,3,42,105
12/13,Juventus,Away,Away_Fouls,13,3,3,42,247
12/13,Juventus,Away,Away_Red,13,3,3,42,0
12/13,Juventus,Away,Away_Shot_Acc,13,3,3,42,6.9399999999999995
12/13,Juventus,Away,Away_Shots,13,3,3,42,317
12/13,Juventus,Away,Away_Shots_on_Target,13,3,3,42,116
12/13,Juventus,Away,Away_Yellow,13,3,3,42,40
12/13,Juventus,Away,FT_Away_Goals,13,3,3,42,35
12/13,Juventus,Away,HT_Away_Goals,13,3,3,42,16
12/13,Juventus,Home,FT_Home_Goals,14,3,2,45,36
12/13,Juventus,Home,Home_Corners,14,3,2,45,146
12/13,Juventus,Home,Home_Fouls,14,3,2,45,243
12/13,Juventus,Home,Home_Red,14,3,2,45,1
12/13,Juventus,Home,Home_Shot_Acc,14,3,2,45,7.03
12/13,Juventus,Home,Home_Shots,14,3,2,45,380
12/13,Juventus,Home,Home_Shots_on_Target,14,3,2,45,141
12/13,Juventus,Home,Home_Yellow,14,3,2,45,36
12/13,Juventus,Home,HT_Home_Goals,14,3,2,45,12
13/14,Juventus,Away,Away_Corners,14,3,2,45,99
13/14,Juventus,Away,Away_Fouls,14,3,2,45,312
13/14,Juventus,Away,Away_Red,14,3,2,45,1
13/14,Juventus,Away,Away_Shot_Acc,14,3,2,45,6.64
13/14,Juventus,Away,Away_Shots,14,3,2,45,258
13/14,Juventus,Away,Away_Shots_on_Target,14,3,2,45,92
13/14,Juventus,Away,Away_Yellow,14,3,2,45,40
13/14,Juventus,Away,FT_Away_Goals,14,3,2,45,33
13/14,Juventus,Away,HT_Away_Goals,14,3,2,45,11
13/14,Juventus,Home,FT_Home_Goals,19,0,0,57,47
13/14,Juventus,Home,Home_Corners,19,0,0,57,121
13/14,Juventus,Home,Home_Fouls,19,0,0,57,254
13/14,Juventus,Home,Home_Red,19,0,0,57,1
13/14,Juventus,Home,Home_Shot_Acc,19,0,0,57,7.46
13/14,Juventus,Home,Home_Shots,19,0,0,57,344
13/14,Juventus,Home,Home_Shots_on_Target,19,0,0,57,130
13/14,Juventus,Home,Home_Yellow,19,0,0,57,29
13/14,Juventus,Home,HT_Home_Goals,19,0,0,57,29
14/15,Juventus,Away,Away_Corners,10,6,3,36,99
14/15,Juventus,Away,Away_Fouls,10,6,3,36,272
14/15,Juventus,Away,Away_Red,10,6,3,36,3
14/15,Juventus,Away,Away_Shot_Acc,10,6,3,36,5.83
14/15,Juventus,Away,Away_Shots,10,6,3,36,277
14/15,Juventus,Away,Away_Shots_on_Target,10,6,3,36,82
14/15,Juventus,Away,Away_Yellow,10,6,3,36,41
14/15,Juventus,Away,FT_Away_Goals,10,6,3,36,27
14/15,Juventus,Away,HT_Away_Goals,10,6,3,36,13
14/15,Juventus,Home,FT_Home_Goals,16,3,0,51,45
14/15,Juventus,Home,Home_Corners,16,3,0,51,122
14/15,Juventus,Home,Home_Fouls,16,3,0,51,252
14/15,Juventus,Home,Home_Red,16,3,0,51,2
14/15,Juventus,Home,Home_Shot_Acc,16,3,0,51,7.09
14/15,Juventus,Home,Home_Shots,16,3,0,51,326
14/15,Juventus,Home,Home_Shots_on_Target,16,3,0,51,120
14/15,Juventus,Home,Home_Yellow,16,3,0,51,31
14/15,Juventus,Home,HT_Home_Goals,16,3,0,51,25
15/16,Juventus,Away,Away_Corners,13,2,4,41,94
15/16,Juventus,Away,Away_Fouls,13,2,4,41,304
15/16,Juventus,Away,Away_Red,13,2,4,41,5
15/16,Juventus,Away,Away_Shot_Acc,13,2,4,41,6.59
15/16,Juventus,Away,Away_Shots,13,2,4,41,253
15/16,Juventus,Away,Away_Shots_on_Target,13,2,4,41,87
15/16,Juventus,Away,Away_Yellow,13,2,4,41,49
15/16,Juventus,Away,FT_Away_Goals,13,2,4,41,38
15/16,Juventus,Away,HT_Away_Goals,13,2,4,41,19
15/16,Juventus,Home,FT_Home_Goals,16,2,1,50,37
15/16,Juventus,Home,Home_Corners,16,2,1,50,118
15/16,Juventus,Home,Home_Fouls,16,2,1,50,267
15/16,Juventus,Home,Home_Red,16,2,1,50,1
15/16,Juventus,Home,Home_Shot_Acc,16,2,1,50,7.3
15/16,Juventus,Home,Home_Shots,16,2,1,50,346
15/16,Juventus,Home,Home_Shots_on_Target,16,2,1,50,128
15/16,Juventus,Home,Home_Yellow,16,2,1,50,41
15/16,Juventus,Home,HT_Home_Goals,16,2,1,50,15
16/17,Juventus,Away,Away_Corners,11,3,5,36,100
16/17,Juventus,Away,Away_Fouls,11,3,5,36,240
16/17,Juventus,Away,Away_Red,11,3,5,36,0
16/17,Juventus,Away,Away_Shot_Acc,11,3,5,36,7.08
16/17,Juventus,Away,Away_Shots,11,3,5,36,271
16/17,Juventus,Away,Away_Shots_on_Target,11,3,5,36,103
16/17,Juventus,Away,Away_Yellow,11,3,5,36,41
16/17,Juventus,Away,FT_Away_Goals,11,3,5,36,29
16/17,Juventus,Away,HT_Away_Goals,11,3,5,36,9
16/17,Juventus,Home,FT_Home_Goals,18,1,0,55,48
16/17,Juventus,Home,Home_Corners,18,1,0,55,122
16/17,Juventus,Home,Home_Fouls,18,1,0,55,233
16/17,Juventus,Home,Home_Red,18,1,0,55,0
16/17,Juventus,Home,Home_Shot_Acc,18,1,0,55,7.5
16/17,Juventus,Home,Home_Shots,18,1,0,55,312
16/17,Juventus,Home,Home_Shots_on_Target,18,1,0,55,118
16/17,Juventus,Home,Home_Yellow,18,1,0,55,29
16/17,Juventus,Home,HT_Home_Goals,18,1,0,55,28
17/18,Juventus,Away,Away_Corners,14,4,1,46,89
17/18,Juventus,Away,Away_Fouls,14,4,1,46,210
17/18,Juventus,Away,Away_Red,14,4,1,46,1
17/18,Juventus,Away,Away_Shot_Acc,14,4,1,46,6.99
17/18,Juventus,Away,Away_Shots,14,4,1,46,234
17/18,Juventus,Away,Away_Shots_on_Target,14,4,1,46,84
17/18,Juventus,Away,Away_Yellow,14,4,1,46,36
17/18,Juventus,Away,FT_Away_Goals,14,4,1,46,41
17/18,Juventus,Away,HT_Away_Goals,14,4,1,46,17
17/18,Juventus,Home,FT_Home_Goals,16,1,2,49,45
17/18,Juventus,Home,Home_Corners,16,1,2,49,97
17/18,Juventus,Home,Home_Fouls,16,1,2,49,215
17/18,Juventus,Home,Home_Red,16,1,2,49,0
17/18,Juventus,Home,Home_Shot_Acc,16,1,2,49,6.9399999999999995
17/18,Juventus,Home,Home_Shots,16,1,2,49,320
17/18,Juventus,Home,Home_Shots_on_Target,16,1,2,49,121
17/18,Juventus,Home,Home_Yellow,16,1,2,49,30
17/18,Juventus,Home,HT_Home_Goals,16,1,2,49,18
18/19,Juventus,Away,Away_Corners,13,2,4,41,104
18/19,Juventus,Away,Away_Fouls,13,2,4,41,220
18/19,Juventus,Away,Away_Red,13,2,4,41,2
18/19,Juventus,Away,Away_Shot_Acc,13,2,4,41,10.22
18/19,Juventus,Away,Away_Shots,13,2,4,41,186
18/19,Juventus,Away,Away_Shots_on_Target,13,2,4,41,97
18/19,Juventus,Away,Away_Yellow,13,2,4,41,46
18/19,Juventus,Away,FT_Away_Goals,13,2,4,41,31
18/19,Juventus,Away,HT_Away_Goals,13,2,4,41,12
18/19,Juventus,Home,FT_Home_Goals,15,4,0,49,39
18/19,Juventus,Home,Home_Corners,15,4,0,49,140
18/19,Juventus,Home,Home_Fouls,15,4,0,49,235
18/19,Juventus,Home,Home_Red,15,4,0,49,2
18/19,Juventus,Home,Home_Shot_Acc,15,4,0,49,9.64
18/19,Juventus,Home,Home_Shots,15,4,0,49,257
18/19,Juventus,Home,Home_Shots_on_Target,15,4,0,49,130
18/19,Juventus,Home,Home_Yellow,15,4,0,49,30
18/19,Juventus,Home,HT_Home_Goals,15,4,0,49,18
09/10,Lazio,Away,Away_Corners,6,7,6,25,82
09/10,Lazio,Away,Away_Fouls,6,7,6,25,347
09/10,Lazio,Away,Away_Red,6,7,6,25,3
09/10,Lazio,Away,Away_Shot_Acc,6,7,6,25,5.7299999999999995
09/10,Lazio,Away,Away_Shots,6,7,6,25,252
09/10,Lazio,Away,Away_Shots_on_Target,6,7,6,25,75
09/10,Lazio,Away,Away_Yellow,6,7,6,25,52
09/10,Lazio,Away,FT_Away_Goals,6,7,6,25,20
09/10,Lazio,Away,HT_Away_Goals,6,7,6,25,12
09/10,Lazio,Home,FT_Home_Goals,5,6,8,21,19
09/10,Lazio,Home,Home_Corners,5,6,8,21,128
09/10,Lazio,Home,Home_Fouls,5,6,8,21,356
09/10,Lazio,Home,Home_Red,5,6,8,21,3
09/10,Lazio,Home,Home_Shot_Acc,5,6,8,21,6.48
09/10,Lazio,Home,Home_Shots,5,6,8,21,338
09/10,Lazio,Home,Home_Shots_on_Target,5,6,8,21,109
09/10,Lazio,Home,Home_Yellow,5,6,8,21,42
09/10,Lazio,Home,HT_Home_Goals,5,6,8,21,11
10/11,Lazio,Away,Away_Corners,7,3,9,24,95
10/11,Lazio,Away,Away_Fouls,7,3,9,24,276
10/11,Lazio,Away,Away_Red,7,3,9,24,6
10/11,Lazio,Away,Away_Shot_Acc,7,3,9,24,5.88
10/11,Lazio,Away,Away_Shots,7,3,9,24,250
10/11,Lazio,Away,Away_Shots_on_Target,7,3,9,24,79
10/11,Lazio,Away,Away_Yellow,7,3,9,24,40
10/11,Lazio,Away,FT_Away_Goals,7,3,9,24,24
10/11,Lazio,Away,HT_Away_Goals,7,3,9,24,11
10/11,Lazio,Home,FT_Home_Goals,13,3,3,42,31
10/11,Lazio,Home,Home_Corners,13,3,3,42,101
10/11,Lazio,Home,Home_Fouls,13,3,3,42,267
10/11,Lazio,Home,Home_Red,13,3,3,42,1
10/11,Lazio,Home,Home_Shot_Acc,13,3,3,42,6.83
10/11,Lazio,Home,Home_Shots,13,3,3,42,309
10/11,Lazio,Home,Home_Shots_on_Target,13,3,3,42,107
10/11,Lazio,Home,Home_Yellow,13,3,3,42,25
10/11,Lazio,Home,HT_Home_Goals,13,3,3,42,13
11/12,Lazio,Away,Away_Corners,8,2,9,26,69
11/12,Lazio,Away,Away_Fouls,8,2,9,26,343
11/12,Lazio,Away,Away_Red,8,2,9,26,6
11/12,Lazio,Away,Away_Shot_Acc,8,2,9,26,7.24
11/12,Lazio,Away,Away_Shots,8,2,9,26,215
11/12,Lazio,Away,Away_Shots_on_Target,8,2,9,26,82
11/12,Lazio,Away,Away_Yellow,8,2,9,26,45
11/12,Lazio,Away,FT_Away_Goals,8,2,9,26,28
11/12,Lazio,Away,HT_Away_Goals,8,2,9,26,14
11/12,Lazio,Home,FT_Home_Goals,10,6,3,36,28
11/12,Lazio,Home,Home_Corners,10,6,3,36,118
11/12,Lazio,Home,Home_Fouls,10,6,3,36,270
11/12,Lazio,Home,Home_Red,10,6,3,36,3
11/12,Lazio,Home,Home_Shot_Acc,10,6,3,36,6.51
11/12,Lazio,Home,Home_Shots,10,6,3,36,285
11/12,Lazio,Home,Home_Shots_on_Target,10,6,3,36,96
11/12,Lazio,Home,Home_Yellow,10,6,3,36,31
11/12,Lazio,Home,HT_Home_Goals,10,6,3,36,8
12/13,Lazio,Away,Away_Corners,5,5,9,20,80
12/13,Lazio,Away,Away_Fouls,5,5,9,20,315
12/13,Lazio,Away,Away_Red,5,5,9,20,7
12/13,Lazio,Away,Away_Shot_Acc,5,5,9,20,6.19
12/13,Lazio,Away,Away_Shots,5,5,9,20,213
12/13,Lazio,Away,Away_Shots_on_Target,5,5,9,20,73
12/13,Lazio,Away,Away_Yellow,5,5,9,20,37
12/13,Lazio,Away,FT_Away_Goals,5,5,9,20,16
12/13,Lazio,Away,HT_Away_Goals,5,5,9,20,11
